id_venda;operador;valor_total;forma_pagamento;data_venda
38477;Caixa Simulador;72,00;CRÉDITO;20/03/2025 08:47
1053;Caixa Simulador;62,00;CRÉDITO;20/03/2025 08:22
7928;Caixa Simulador;44,00;DINHEIRO;20/03/2025 08:22
24428;Caixa Simulador;94,00;DINHEIRO;20/03/2025 08:17
28395;Caixa Simulador;45,00;PIX;20/03/2025 08:07
25308;Caixa Simulador;8,00;DINHEIRO;20/03/2025 08:05
15864;Caixa Simulador;100,00;PIX;20/03/2025 08:03
38093;Caixa Simulador;18,00;DINHEIRO;20/03/2025 08:02
31261;Caixa Simulador;14,00;DINHEIRO;20/03/2025 07:59
20134;Caixa Simulador;64,00;PIX;20/03/2025 07:57
5747;Caixa Simulador;12,00;PIX;20/03/2025 07:51
30982;Caixa Simulador;30,00;CRÉDITO;20/03/2025 07:42
15464;Caixa Simulador;30,00;CRÉDITO;20/03/2025 07:34
5799;Caixa Simulador;19,50;DINHEIRO;20/03/2025 07:22
25551;Caixa Simulador;15,00;CRÉDITO;20/03/2025 07:18
34126;Caixa Simulador;30,50;CRÉDITO;20/03/2025 07:12
25275;Caixa Simulador;92,00;DÉBITO;20/03/2025 06:55
28783;Caixa Simulador;20,00;DÉBITO;20/03/2025 06:45
936;Caixa Simulador;88,00;DINHEIRO;20/03/2025 06:44
14052;Caixa Simulador;7,00;PIX;20/03/2025 05:26
13512;Caixa Simulador;26,00;DINHEIRO;20/03/2025 03:02
21828;Caixa Simulador;14,00;PIX;19/03/2025 20:55
17934;Caixa Simulador;59,00;CRÉDITO;19/03/2025 20:53
22354;Caixa Simulador;5,00;PIX;19/03/2025 19:10
19918;Caixa Simulador;35,00;DINHEIRO;19/03/2025 19:05
9345;Caixa Simulador;51,00;DINHEIRO;19/03/2025 18:52
14192;Caixa Simulador;33,00;DÉBITO;19/03/2025 18:51
30388;Caixa Simulador;35,00;CRÉDITO;19/03/2025 18:50
24027;Caixa Simulador;147,00;CRÉDITO;19/03/2025 18:49
2279;Caixa Simulador;69,00;PIX;19/03/2025 18:43
1473;Caixa Simulador;45,00;DINHEIRO;19/03/2025 18:17
928;Caixa Simulador;77,00;DÉBITO;19/03/2025 18:17
11543;Caixa Simulador;66,00;PIX;19/03/2025 17:32
10931;Caixa Simulador;38,00;DINHEIRO;19/03/2025 17:16
21512;Caixa Simulador;96,00;CRÉDITO;19/03/2025 17:16
29860;Caixa Simulador;101,50;DÉBITO;19/03/2025 17:14
17185;Caixa Simulador;56,00;PIX;19/03/2025 17:06
2876;Caixa Simulador;68,50;DINHEIRO;19/03/2025 16:58
36851;Caixa Simulador;85,00;DÉBITO;19/03/2025 16:48
39056;Caixa Simulador;140,00;DINHEIRO;19/03/2025 16:39
3079;Caixa Simulador;5,00;DÉBITO;19/03/2025 16:31
36749;Caixa Simulador;37,00;DÉBITO;19/03/2025 16:18
26460;Caixa Simulador;107,50;DINHEIRO;19/03/2025 16:16
7062;Caixa Simulador;12,00;DÉBITO;19/03/2025 16:16
33658;Caixa Simulador;64,50;DÉBITO;19/03/2025 16:15
28952;Caixa Simulador;6,50;DINHEIRO;19/03/2025 16:10
31761;Caixa Simulador;28,00;CRÉDITO;19/03/2025 16:04
9161;Caixa Simulador;90,00;CRÉDITO;19/03/2025 11:07
12751;Caixa Simulador;88,00;DÉBITO;19/03/2025 09:03
11496;Caixa Simulador;26,00;PIX;19/03/2025 08:58
12420;Caixa Simulador;9,00;CRÉDITO;19/03/2025 08:48
10093;Caixa Simulador;8,00;PIX;19/03/2025 08:25
33341;Caixa Simulador;92,00;CRÉDITO;19/03/2025 08:24
13884;Caixa Simulador;126,00;CRÉDITO;19/03/2025 08:15
3155;Caixa Simulador;66,00;PIX;19/03/2025 08:03
32034;Caixa Simulador;70,00;PIX;19/03/2025 07:45
2354;Caixa Simulador;44,00;DÉBITO;19/03/2025 07:27
39463;Caixa Simulador;145,00;DINHEIRO;19/03/2025 07:15
7636;Caixa Simulador;21,00;PIX;19/03/2025 06:56
33486;Caixa Simulador;26,00;CRÉDITO;19/03/2025 06:50
26915;Caixa Simulador;101,00;DINHEIRO;19/03/2025 06:50
7959;Caixa Simulador;114,00;PIX;19/03/2025 06:32
24358;Caixa Simulador;15,00;DINHEIRO;19/03/2025 06:26
31427;Caixa Simulador;45,50;PIX;19/03/2025 06:12
7597;Caixa Simulador;69,00;DINHEIRO;19/03/2025 06:02
18707;Caixa Simulador;55,00;DÉBITO;19/03/2025 04:21
25006;Caixa Simulador;25,00;DINHEIRO;19/03/2025 03:36
6207;Caixa Simulador;6,00;DÉBITO;19/03/2025 03:15
34426;Caixa Simulador;1,00;PIX;19/03/2025 03:01
3437;Caixa Simulador;38,00;DINHEIRO;19/03/2025 02:19
22555;Caixa Simulador;18,00;DÉBITO;18/03/2025 23:36
2737;Caixa Simulador;6,00;DINHEIRO;18/03/2025 22:54
2879;Caixa Simulador;61,00;PIX;18/03/2025 22:29
39761;Caixa Simulador;35,00;CRÉDITO;18/03/2025 20:27
12493;Caixa Simulador;90,00;CRÉDITO;18/03/2025 20:12
2460;Caixa Simulador;27,00;CRÉDITO;18/03/2025 19:46
12677;Caixa Simulador;36,00;DINHEIRO;18/03/2025 19:35
25959;Caixa Simulador;15,50;PIX;18/03/2025 18:54
30485;Caixa Simulador;13,00;DINHEIRO;18/03/2025 18:41
13496;Caixa Simulador;31,00;DÉBITO;18/03/2025 18:32
18378;Caixa Simulador;59,00;DÉBITO;18/03/2025 18:31
3652;Caixa Simulador;1,50;PIX;18/03/2025 18:29
12560;Caixa Simulador;77,50;DINHEIRO;18/03/2025 18:22
13935;Caixa Simulador;21,00;DINHEIRO;18/03/2025 18:02
24578;Caixa Simulador;43,00;DINHEIRO;18/03/2025 18:00
4631;Caixa Simulador;21,00;PIX;18/03/2025 17:06
12713;Caixa Simulador;39,00;DINHEIRO;18/03/2025 16:55
26469;Caixa Simulador;35,50;CRÉDITO;18/03/2025 16:53
29928;Caixa Simulador;24,00;CRÉDITO;18/03/2025 16:45
25969;Caixa Simulador;23,50;DÉBITO;18/03/2025 16:45
9586;Caixa Simulador;39,00;DÉBITO;18/03/2025 16:35
12707;Caixa Simulador;44,00;PIX;18/03/2025 16:30
36259;Caixa Simulador;15,00;CRÉDITO;18/03/2025 16:29
21352;Caixa Simulador;47,00;DÉBITO;18/03/2025 16:29
27675;Caixa Simulador;53,00;CRÉDITO;18/03/2025 16:20
15930;Caixa Simulador;57,00;CRÉDITO;18/03/2025 16:19
8663;Caixa Simulador;20,00;CRÉDITO;18/03/2025 16:16
24870;Caixa Simulador;29,50;DÉBITO;18/03/2025 16:15
39336;Caixa Simulador;135,00;PIX;18/03/2025 16:15
36473;Caixa Simulador;105,00;CRÉDITO;18/03/2025 16:01
23169;Caixa Simulador;104,00;PIX;18/03/2025 13:32
38696;Caixa Simulador;118,00;PIX;18/03/2025 12:32
11466;Caixa Simulador;34,00;PIX;18/03/2025 12:05
16326;Caixa Simulador;12,00;CRÉDITO;18/03/2025 10:31
27915;Caixa Simulador;65,00;DINHEIRO;18/03/2025 09:08
15306;Caixa Simulador;36,00;DINHEIRO;18/03/2025 08:35
31002;Caixa Simulador;39,00;PIX;18/03/2025 08:04
21180;Caixa Simulador;15,00;PIX;18/03/2025 08:00
8165;Caixa Simulador;9,50;PIX;18/03/2025 07:51
8643;Caixa Simulador;12,00;DINHEIRO;18/03/2025 07:34
37625;Caixa Simulador;7,00;CRÉDITO;18/03/2025 07:24
33708;Caixa Simulador;82,00;DINHEIRO;18/03/2025 07:23
25240;Caixa Simulador;12,00;DÉBITO;18/03/2025 07:09
27229;Caixa Simulador;110,50;CRÉDITO;18/03/2025 07:08
37402;Caixa Simulador;35,00;DINHEIRO;18/03/2025 07:08
31900;Caixa Simulador;20,00;DINHEIRO;18/03/2025 07:07
16933;Caixa Simulador;36,00;CRÉDITO;18/03/2025 06:46
30263;Caixa Simulador;11,50;PIX;18/03/2025 06:32
24223;Caixa Simulador;74,00;PIX;18/03/2025 06:21
22437;Caixa Simulador;46,00;DINHEIRO;18/03/2025 06:16
21571;Caixa Simulador;18,00;PIX;18/03/2025 06:04
12429;Caixa Simulador;12,00;PIX;18/03/2025 06:01
22397;Caixa Simulador;90,00;DINHEIRO;18/03/2025 05:56
13508;Caixa Simulador;9,00;DÉBITO;18/03/2025 05:08
28346;Caixa Simulador;127,50;DINHEIRO;18/03/2025 03:50
23634;Caixa Simulador;21,00;PIX;18/03/2025 03:33
30228;Caixa Simulador;35,00;DINHEIRO;17/03/2025 23:40
7002;Caixa Simulador;30,00;DINHEIRO;17/03/2025 23:19
28077;Caixa Simulador;25,00;CRÉDITO;17/03/2025 22:11
30246;Caixa Simulador;54,00;DINHEIRO;17/03/2025 21:38
13588;Caixa Simulador;113,00;DINHEIRO;17/03/2025 20:20
37080;Caixa Simulador;19,00;DINHEIRO;17/03/2025 20:18
37419;Caixa Simulador;90,00;DÉBITO;17/03/2025 18:30
1982;Caixa Simulador;110,00;DÉBITO;17/03/2025 18:22
10037;Caixa Simulador;40,00;DÉBITO;17/03/2025 17:58
15938;Caixa Simulador;24,00;DINHEIRO;17/03/2025 17:56
2529;Caixa Simulador;18,00;CRÉDITO;17/03/2025 17:33
25931;Caixa Simulador;16,00;CRÉDITO;17/03/2025 17:32
2128;Caixa Simulador;92,00;DINHEIRO;17/03/2025 17:23
14462;Caixa Simulador;75,00;DINHEIRO;17/03/2025 17:18
19155;Caixa Simulador;3,00;CRÉDITO;17/03/2025 17:17
7608;Caixa Simulador;48,50;DÉBITO;17/03/2025 17:06
3843;Caixa Simulador;6,00;PIX;17/03/2025 17:04
4028;Caixa Simulador;27,00;DINHEIRO;17/03/2025 16:55
11619;Caixa Simulador;48,50;PIX;17/03/2025 16:49
21679;Caixa Simulador;9,00;DÉBITO;17/03/2025 16:22
32381;Caixa Simulador;107,50;DINHEIRO;17/03/2025 16:21
1597;Caixa Simulador;56,00;DÉBITO;17/03/2025 16:12
32291;Caixa Simulador;2,50;PIX;17/03/2025 16:02
9382;Caixa Simulador;35,50;DÉBITO;17/03/2025 15:54
2421;Caixa Simulador;110,00;DÉBITO;17/03/2025 14:39
4671;Caixa Simulador;33,00;PIX;17/03/2025 12:56
1673;Caixa Simulador;14,00;DINHEIRO;17/03/2025 12:50
34722;Caixa Simulador;108,00;CRÉDITO;17/03/2025 11:45
38872;Caixa Simulador;39,00;CRÉDITO;17/03/2025 11:44
24986;Caixa Simulador;84,00;DÉBITO;17/03/2025 11:20
25005;Caixa Simulador;40,00;DINHEIRO;17/03/2025 09:30
5061;Caixa Simulador;0,50;CRÉDITO;17/03/2025 08:57
9438;Caixa Simulador;15,50;PIX;17/03/2025 08:49
6480;Caixa Simulador;18,00;DÉBITO;17/03/2025 08:38
33018;Caixa Simulador;37,00;DINHEIRO;17/03/2025 08:37
36837;Caixa Simulador;112,00;PIX;17/03/2025 08:31
39104;Caixa Simulador;6,00;PIX;17/03/2025 08:09
7193;Caixa Simulador;88,00;CRÉDITO;17/03/2025 08:09
33164;Caixa Simulador;6,50;CRÉDITO;17/03/2025 08:07
25064;Caixa Simulador;10,00;CRÉDITO;17/03/2025 07:36
28792;Caixa Simulador;38,50;DÉBITO;17/03/2025 07:29
32680;Caixa Simulador;29,00;PIX;17/03/2025 07:24
29309;Caixa Simulador;113,50;CRÉDITO;17/03/2025 07:20
25553;Caixa Simulador;78,00;DINHEIRO;17/03/2025 07:07
18412;Caixa Simulador;36,00;DINHEIRO;17/03/2025 06:55
19958;Caixa Simulador;17,00;CRÉDITO;17/03/2025 06:13
21434;Caixa Simulador;76,00;DÉBITO;17/03/2025 06:11
32635;Caixa Simulador;0,50;DINHEIRO;17/03/2025 06:08
4874;Caixa Simulador;32,00;CRÉDITO;17/03/2025 06:02
6762;Caixa Simulador;44,50;DINHEIRO;17/03/2025 05:10
16956;Caixa Simulador;27,00;DINHEIRO;17/03/2025 03:32
6429;Caixa Simulador;61,00;DÉBITO;17/03/2025 03:15
16611;Caixa Simulador;72,00;PIX;17/03/2025 00:45
27467;Caixa Simulador;64,00;DÉBITO;16/03/2025 23:34
18560;Caixa Simulador;65,00;CRÉDITO;16/03/2025 22:46
11275;Caixa Simulador;6,00;CRÉDITO;16/03/2025 22:03
32554;Caixa Simulador;125,00;PIX;16/03/2025 21:53
2129;Caixa Simulador;44,50;PIX;16/03/2025 21:21
32039;Caixa Simulador;43,00;DINHEIRO;16/03/2025 20:55
34718;Caixa Simulador;34,00;PIX;16/03/2025 19:19
39984;Caixa Simulador;1,50;DINHEIRO;16/03/2025 18:55
797;Caixa Simulador;115,00;DINHEIRO;16/03/2025 18:54
8961;Caixa Simulador;27,00;DINHEIRO;16/03/2025 18:53
32639;Caixa Simulador;18,00;DÉBITO;16/03/2025 18:45
10821;Caixa Simulador;66,00;PIX;16/03/2025 18:36
3375;Caixa Simulador;2,50;DÉBITO;16/03/2025 18:28
5201;Caixa Simulador;12,00;CRÉDITO;16/03/2025 18:23
9256;Caixa Simulador;35,00;CRÉDITO;16/03/2025 17:54
18873;Caixa Simulador;17,00;PIX;16/03/2025 17:39
8080;Caixa Simulador;32,00;DÉBITO;16/03/2025 17:31
3242;Caixa Simulador;77,00;PIX;16/03/2025 17:30
12193;Caixa Simulador;45,00;DINHEIRO;16/03/2025 17:29
31230;Caixa Simulador;28,00;DÉBITO;16/03/2025 17:16
34055;Caixa Simulador;18,50;PIX;16/03/2025 17:01
5631;Caixa Simulador;36,50;PIX;16/03/2025 16:44
13577;Caixa Simulador;105,50;PIX;16/03/2025 16:40
39055;Caixa Simulador;19,50;DÉBITO;16/03/2025 16:39
9971;Caixa Simulador;36,00;CRÉDITO;16/03/2025 16:38
17448;Caixa Simulador;16,50;CRÉDITO;16/03/2025 16:34
559;Caixa Simulador;22,00;CRÉDITO;16/03/2025 16:24
1158;Caixa Simulador;17,00;PIX;16/03/2025 16:21
5223;Caixa Simulador;66,00;DÉBITO;16/03/2025 14:53
24448;Caixa Simulador;12,50;CRÉDITO;16/03/2025 11:59
21094;Caixa Simulador;32,00;DINHEIRO;16/03/2025 11:57
11431;Caixa Simulador;55,00;DÉBITO;16/03/2025 09:43
34669;Caixa Simulador;28,00;CRÉDITO;16/03/2025 08:57
18879;Caixa Simulador;77,00;DINHEIRO;16/03/2025 08:07
13890;Caixa Simulador;90,50;DÉBITO;16/03/2025 08:06
21457;Caixa Simulador;25,00;DINHEIRO;16/03/2025 07:56
25219;Caixa Simulador;46,00;DINHEIRO;16/03/2025 07:41
17261;Caixa Simulador;48,00;DÉBITO;16/03/2025 07:40
22233;Caixa Simulador;111,00;PIX;16/03/2025 07:20
6766;Caixa Simulador;2,00;DÉBITO;16/03/2025 07:19
39043;Caixa Simulador;6,00;DINHEIRO;16/03/2025 07:13
17501;Caixa Simulador;36,00;DÉBITO;16/03/2025 06:52
30009;Caixa Simulador;23,50;PIX;16/03/2025 06:49
36184;Caixa Simulador;27,00;CRÉDITO;16/03/2025 06:47
16133;Caixa Simulador;15,00;DÉBITO;16/03/2025 06:39
36650;Caixa Simulador;14,00;PIX;16/03/2025 06:31
37746;Caixa Simulador;99,00;PIX;16/03/2025 06:20
28163;Caixa Simulador;66,00;DÉBITO;16/03/2025 06:14
16058;Caixa Simulador;24,00;DÉBITO;16/03/2025 05:32
14731;Caixa Simulador;37,00;DÉBITO;16/03/2025 05:04
33940;Caixa Simulador;12,00;DÉBITO;16/03/2025 04:45
21042;Caixa Simulador;108,00;DINHEIRO;16/03/2025 03:19
8622;Caixa Simulador;77,00;PIX;16/03/2025 01:54
17618;Caixa Simulador;28,00;DÉBITO;16/03/2025 00:36
20143;Caixa Simulador;44,00;DÉBITO;15/03/2025 22:44
15070;Caixa Simulador;37,50;CRÉDITO;15/03/2025 22:03
1469;Caixa Simulador;97,00;DINHEIRO;15/03/2025 21:41
38798;Caixa Simulador;61,00;DINHEIRO;15/03/2025 21:26
11426;Caixa Simulador;18,00;CRÉDITO;15/03/2025 20:38
18070;Caixa Simulador;39,00;CRÉDITO;15/03/2025 20:24
3092;Caixa Simulador;64,00;CRÉDITO;15/03/2025 18:54
24054;Caixa Simulador;99,50;DÉBITO;15/03/2025 18:28
37813;Caixa Simulador;38,00;CRÉDITO;15/03/2025 18:11
21611;Caixa Simulador;5,00;DÉBITO;15/03/2025 18:11
9739;Caixa Simulador;32,00;CRÉDITO;15/03/2025 18:08
18058;Caixa Simulador;53,00;PIX;15/03/2025 18:03
31279;Caixa Simulador;75,50;DINHEIRO;15/03/2025 18:03
22236;Caixa Simulador;44,00;DÉBITO;15/03/2025 18:00
10568;Caixa Simulador;14,50;DÉBITO;15/03/2025 17:47
17565;Caixa Simulador;25,50;PIX;15/03/2025 17:47
21535;Caixa Simulador;66,00;CRÉDITO;15/03/2025 17:45
8532;Caixa Simulador;75,00;PIX;15/03/2025 17:40
8147;Caixa Simulador;45,00;DÉBITO;15/03/2025 17:38
18486;Caixa Simulador;83,00;PIX;15/03/2025 17:36
32488;Caixa Simulador;30,50;PIX;15/03/2025 17:33
24018;Caixa Simulador;83,00;PIX;15/03/2025 17:23
8209;Caixa Simulador;37,00;DINHEIRO;15/03/2025 17:22
18764;Caixa Simulador;33,00;DÉBITO;15/03/2025 17:08
13411;Caixa Simulador;94,00;PIX;15/03/2025 17:01
4216;Caixa Simulador;11,00;DÉBITO;15/03/2025 16:57
33639;Caixa Simulador;59,50;CRÉDITO;15/03/2025 16:56
2184;Caixa Simulador;39,00;CRÉDITO;15/03/2025 16:49
23893;Caixa Simulador;20,00;DINHEIRO;15/03/2025 16:48
27657;Caixa Simulador;96,00;CRÉDITO;15/03/2025 16:43
37576;Caixa Simulador;12,00;DÉBITO;15/03/2025 16:38
161;Caixa Simulador;20,50;DÉBITO;15/03/2025 16:32
36300;Caixa Simulador;75,00;CRÉDITO;15/03/2025 16:17
27458;Caixa Simulador;40,50;PIX;15/03/2025 16:12
10595;Caixa Simulador;13,50;PIX;15/03/2025 16:11
23080;Caixa Simulador;53,00;CRÉDITO;15/03/2025 16:02
3780;Caixa Simulador;61,00;DÉBITO;15/03/2025 15:52
33771;Caixa Simulador;37,50;DÉBITO;15/03/2025 13:32
28821;Caixa Simulador;96,50;DINHEIRO;15/03/2025 11:19
4285;Caixa Simulador;21,00;PIX;15/03/2025 10:20
8844;Caixa Simulador;9,00;CRÉDITO;15/03/2025 10:13
23924;Caixa Simulador;47,50;DINHEIRO;15/03/2025 10:05
32827;Caixa Simulador;21,00;CRÉDITO;15/03/2025 10:01
8566;Caixa Simulador;151,00;PIX;15/03/2025 09:16
17778;Caixa Simulador;15,00;DÉBITO;15/03/2025 08:55
17278;Caixa Simulador;10,50;CRÉDITO;15/03/2025 08:48
7261;Caixa Simulador;82,00;DÉBITO;15/03/2025 08:48
7526;Caixa Simulador;39,00;CRÉDITO;15/03/2025 08:41
39159;Caixa Simulador;21,00;DÉBITO;15/03/2025 08:28
2928;Caixa Simulador;29,00;DÉBITO;15/03/2025 08:21
1900;Caixa Simulador;124,00;PIX;15/03/2025 08:08
22086;Caixa Simulador;12,00;DÉBITO;15/03/2025 07:44
5273;Caixa Simulador;22,00;PIX;15/03/2025 06:50
1244;Caixa Simulador;19,00;CRÉDITO;15/03/2025 06:48
1414;Caixa Simulador;36,00;PIX;15/03/2025 06:47
34914;Caixa Simulador;54,00;CRÉDITO;15/03/2025 06:40
11106;Caixa Simulador;47,50;PIX;15/03/2025 06:35
5965;Caixa Simulador;40,00;CRÉDITO;15/03/2025 06:34
16114;Caixa Simulador;35,00;CRÉDITO;15/03/2025 06:24
28455;Caixa Simulador;21,00;PIX;15/03/2025 06:24
20868;Caixa Simulador;27,00;PIX;15/03/2025 06:06
10502;Caixa Simulador;32,00;PIX;15/03/2025 05:00
6360;Caixa Simulador;42,00;CRÉDITO;15/03/2025 04:30
38955;Caixa Simulador;30,00;PIX;15/03/2025 04:15
5132;Caixa Simulador;112,00;CRÉDITO;15/03/2025 03:09
31250;Caixa Simulador;44,00;DÉBITO;15/03/2025 02:44
30475;Caixa Simulador;5,00;CRÉDITO;15/03/2025 00:43
23159;Caixa Simulador;29,00;DINHEIRO;14/03/2025 21:21
35306;Caixa Simulador;97,50;PIX;14/03/2025 21:05
13030;Caixa Simulador;45,00;CRÉDITO;14/03/2025 19:15
6975;Caixa Simulador;32,50;PIX;14/03/2025 18:45
32401;Caixa Simulador;3,00;CRÉDITO;14/03/2025 18:32
15190;Caixa Simulador;41,00;DÉBITO;14/03/2025 18:24
13416;Caixa Simulador;98,00;DINHEIRO;14/03/2025 18:02
35129;Caixa Simulador;35,50;DINHEIRO;14/03/2025 17:56
18676;Caixa Simulador;43,50;PIX;14/03/2025 17:47
37461;Caixa Simulador;24,00;CRÉDITO;14/03/2025 17:29
28720;Caixa Simulador;22,00;DÉBITO;14/03/2025 17:20
15116;Caixa Simulador;8,00;DINHEIRO;14/03/2025 17:03
31234;Caixa Simulador;63,00;CRÉDITO;14/03/2025 16:58
38871;Caixa Simulador;18,00;DÉBITO;14/03/2025 16:55
23528;Caixa Simulador;21,00;CRÉDITO;14/03/2025 16:26
9874;Caixa Simulador;72,50;CRÉDITO;14/03/2025 16:21
35924;Caixa Simulador;37,00;DÉBITO;14/03/2025 16:17
3461;Caixa Simulador;61,50;CRÉDITO;14/03/2025 16:14
24826;Caixa Simulador;28,00;CRÉDITO;14/03/2025 16:13
34724;Caixa Simulador;126,00;PIX;14/03/2025 16:01
31641;Caixa Simulador;20,00;DINHEIRO;14/03/2025 15:05
10347;Caixa Simulador;57,00;CRÉDITO;14/03/2025 13:49
27540;Caixa Simulador;15,00;CRÉDITO;14/03/2025 12:04
33968;Caixa Simulador;54,00;PIX;14/03/2025 09:57
2725;Caixa Simulador;77,00;DÉBITO;14/03/2025 09:41
9209;Caixa Simulador;38,00;DÉBITO;14/03/2025 08:04
25222;Caixa Simulador;104,00;CRÉDITO;14/03/2025 07:27
13872;Caixa Simulador;18,00;DÉBITO;14/03/2025 07:10
8498;Caixa Simulador;122,00;DINHEIRO;14/03/2025 07:08
21978;Caixa Simulador;19,00;DINHEIRO;14/03/2025 07:04
18615;Caixa Simulador;20,50;DINHEIRO;14/03/2025 07:00
5824;Caixa Simulador;22,00;PIX;14/03/2025 06:56
16720;Caixa Simulador;28,00;DÉBITO;14/03/2025 06:55
22608;Caixa Simulador;70,00;CRÉDITO;14/03/2025 06:54
14624;Caixa Simulador;21,00;PIX;14/03/2025 06:51
17396;Caixa Simulador;13,50;DINHEIRO;14/03/2025 06:22
18680;Caixa Simulador;17,00;DÉBITO;14/03/2025 06:17
5137;Caixa Simulador;97,50;PIX;14/03/2025 06:07
19567;Caixa Simulador;54,00;DÉBITO;14/03/2025 06:04
9031;Caixa Simulador;102,00;DINHEIRO;14/03/2025 05:45
8174;Caixa Simulador;1,50;PIX;14/03/2025 05:26
30694;Caixa Simulador;2,50;DINHEIRO;14/03/2025 03:07
22830;Caixa Simulador;27,00;PIX;14/03/2025 02:07
9101;Caixa Simulador;122,00;PIX;13/03/2025 23:58
6206;Caixa Simulador;90,00;DÉBITO;13/03/2025 23:15
38187;Caixa Simulador;50,50;CRÉDITO;13/03/2025 22:56
34324;Caixa Simulador;44,00;DÉBITO;13/03/2025 22:31
31654;Caixa Simulador;1,00;DÉBITO;13/03/2025 22:00
37934;Caixa Simulador;28,00;CRÉDITO;13/03/2025 21:17
2686;Caixa Simulador;10,00;PIX;13/03/2025 21:00
8148;Caixa Simulador;65,00;DINHEIRO;13/03/2025 19:53
22071;Caixa Simulador;35,00;DÉBITO;13/03/2025 19:11
32825;Caixa Simulador;2,50;CRÉDITO;13/03/2025 18:55
6666;Caixa Simulador;47,50;DINHEIRO;13/03/2025 18:43
13981;Caixa Simulador;80,00;DINHEIRO;13/03/2025 18:35
657;Caixa Simulador;84,00;DINHEIRO;13/03/2025 18:28
37197;Caixa Simulador;128,00;CRÉDITO;13/03/2025 18:26
18629;Caixa Simulador;18,50;PIX;13/03/2025 18:25
12234;Caixa Simulador;93,00;DINHEIRO;13/03/2025 18:18
33498;Caixa Simulador;46,00;CRÉDITO;13/03/2025 18:17
4423;Caixa Simulador;71,00;CRÉDITO;13/03/2025 18:01
32504;Caixa Simulador;79,00;CRÉDITO;13/03/2025 17:57
35126;Caixa Simulador;13,00;CRÉDITO;13/03/2025 17:52
38497;Caixa Simulador;74,00;DÉBITO;13/03/2025 17:46
21792;Caixa Simulador;27,50;CRÉDITO;13/03/2025 17:40
33230;Caixa Simulador;77,00;DÉBITO;13/03/2025 17:33
27691;Caixa Simulador;53,50;PIX;13/03/2025 17:15
6012;Caixa Simulador;93,00;CRÉDITO;13/03/2025 17:14
18623;Caixa Simulador;18,00;DÉBITO;13/03/2025 17:08
15505;Caixa Simulador;50,00;PIX;13/03/2025 17:04
7217;Caixa Simulador;45,00;DÉBITO;13/03/2025 16:41
4449;Caixa Simulador;46,00;PIX;13/03/2025 16:29
29326;Caixa Simulador;41,50;PIX;13/03/2025 16:28
17914;Caixa Simulador;28,00;PIX;13/03/2025 16:15
20030;Caixa Simulador;28,00;DÉBITO;13/03/2025 14:25
6403;Caixa Simulador;53,00;PIX;13/03/2025 13:49
18840;Caixa Simulador;108,00;DINHEIRO;13/03/2025 10:56
17201;Caixa Simulador;89,00;CRÉDITO;13/03/2025 10:23
24463;Caixa Simulador;64,00;CRÉDITO;13/03/2025 10:19
26396;Caixa Simulador;3,00;DINHEIRO;13/03/2025 08:50
36329;Caixa Simulador;91,00;PIX;13/03/2025 08:42
22796;Caixa Simulador;21,00;PIX;13/03/2025 08:41
34388;Caixa Simulador;1,50;DINHEIRO;13/03/2025 08:32
32996;Caixa Simulador;109,00;CRÉDITO;13/03/2025 08:11
23814;Caixa Simulador;136,00;DÉBITO;13/03/2025 07:58
31643;Caixa Simulador;130,00;DINHEIRO;13/03/2025 07:51
3923;Caixa Simulador;71,00;DINHEIRO;13/03/2025 07:33
5660;Caixa Simulador;124,00;PIX;13/03/2025 07:27
26721;Caixa Simulador;47,50;CRÉDITO;13/03/2025 07:23
7272;Caixa Simulador;124,50;CRÉDITO;13/03/2025 07:14
5217;Caixa Simulador;20,00;PIX;13/03/2025 06:49
3957;Caixa Simulador;41,00;PIX;13/03/2025 06:48
19456;Caixa Simulador;39,50;CRÉDITO;13/03/2025 06:47
37061;Caixa Simulador;3,50;PIX;13/03/2025 06:41
32324;Caixa Simulador;30,00;PIX;13/03/2025 06:36
16526;Caixa Simulador;11,00;DINHEIRO;13/03/2025 06:34
28363;Caixa Simulador;137,00;DINHEIRO;13/03/2025 06:15
10385;Caixa Simulador;122,00;CRÉDITO;13/03/2025 06:07
14082;Caixa Simulador;2,50;CRÉDITO;13/03/2025 05:36
35422;Caixa Simulador;47,50;CRÉDITO;13/03/2025 05:31
16996;Caixa Simulador;35,00;DINHEIRO;12/03/2025 23:14
33465;Caixa Simulador;65,00;CRÉDITO;12/03/2025 23:07
3870;Caixa Simulador;15,00;DINHEIRO;12/03/2025 22:16
3618;Caixa Simulador;39,50;DÉBITO;12/03/2025 22:12
14560;Caixa Simulador;33,00;DINHEIRO;12/03/2025 22:10
34061;Caixa Simulador;50,00;CRÉDITO;12/03/2025 20:18
33136;Caixa Simulador;23,00;PIX;12/03/2025 18:59
13721;Caixa Simulador;90,00;DÉBITO;12/03/2025 18:52
15188;Caixa Simulador;129,00;DINHEIRO;12/03/2025 18:51
28043;Caixa Simulador;91,00;PIX;12/03/2025 18:30
7270;Caixa Simulador;84,00;PIX;12/03/2025 18:18
8847;Caixa Simulador;1,00;CRÉDITO;12/03/2025 18:18
19891;Caixa Simulador;54,00;CRÉDITO;12/03/2025 18:13
21721;Caixa Simulador;48,00;DINHEIRO;12/03/2025 18:11
